SensorId, TimeStamp (s), FrameNumber, AccX (g), AccY (g), AccZ (g), GyroX (deg/s), GyroY (deg/s), GyroZ (deg/s), MagX (uT), MagY (uT), MagZ (uT), EulerX (deg), EulerY (deg), EulerZ (deg), QuatW, QuatX, QuatY, QuatZ, LinAccX (g), LinAccY (g), LinAccZ (g), Pressure (kPa), Altitude (m), Temperature (degC), HeaveMotion (m)
1, 36.8200, 3588, -0.22700791, -0.96730775, -0.00507203, -10.71047878, -16.48219299, 11.41624928, -72.31803131, -23.23881912, -61.73633194, 78.67307281, -14.11063957, 47.13017654, -0.67244220, 0.61459351, 0.16442095, 0.37823555, -0.01585327, 0.01605515, -0.18502358, 0.00000000, 0.00000000, 0.00000000, 0.00000000
1, 36.8300, 3589, -0.27158192, -0.99016768, -0.01861756, -10.25963306, -8.75863743, 13.14595032, -72.49342346, -23.53113174, -62.70096207, 78.58561707, -14.25676537, 47.06833267, -0.67268348, 0.61446822, 0.16286309, 0.37868378, 0.02625119, 0.03978134, -0.17263600, 0.00000000, 0.00000000, 0.00000000, 0.00000000
2, 37.1400, 3714, 1.02944720, -0.08785567, 0.24562445, 48.35466766, 6.13737774, -32.19359589, 79.18737030, -25.02192307, 64.16252136, 164.34982300, 85.28838348, 14.17410564, 0.18218599, -0.71177864, -0.18143718, 0.65365124, -0.03284057, 0.06346391, -0.16702937, 0.00000000, 0.00000000, 0.00000000, 0.00000000
2, 37.1500, 3715, 1.02382565, -0.05100889, 0.23669860, 46.11400223, 6.36406994, -27.44977188, 79.18737030, -25.02192307, 64.16252136, 168.23130798, 85.29154205, 17.60601997, 0.17765310, -0.71243227, -0.18061103, 0.65441531, -0.02720097, 0.03225347, -0.15679263, 0.00000000, 0.00000000, 0.00000000, 0.00000000
1, 36.8400, 3590, -0.31962737, -0.99386960, -0.10402976, -11.87678242, 1.89871466, 14.67804527, -73.19496918, -22.47880745, -62.37942123, 78.51271820, -14.44098377, 47.07142258, -0.67251849, 0.61441255, 0.16145568, 0.37966874, 0.07166652, 0.04447462, -0.08874906, 0.00000000, 0.00000000, 0.00000000, 0.00000000
1, 36.8500, 3591, -0.28178370, -1.00658810, -0.15451539, -11.94890213, 9.41598034, 15.52853680, -73.54574585, -22.33265114, -62.11634064, 78.36128998, -14.57422638, 47.19885254, -0.67251086, 0.61361688, 0.16077954, 0.38125247, 0.03099694, 0.05825411, -0.03982365, 0.00000000, 0.00000000, 0.00000000, 0.00000000
1, 36.8600, 3592, -0.25248629, -1.00233984, -0.12763214, -11.67041206, 11.49821758, 16.99345970, -72.93189240, -24.32037354, -62.64250183, 78.20614624, -14.71726131, 47.35087204, -0.67240781, 0.61278653, 0.16015573, 0.38302833, -0.00066343, 0.05513146, -0.06911726, 0.00000000, 0.00000000, 0.00000000, 0.00000000
1, 36.8700, 3593, -0.25248936, -1.03434587, -0.18507357, -14.21064568, 10.27904701, 17.81834793, -72.93189240, -24.32037354, -62.64250183, 78.02779388, -14.87047482, 47.49285126, -0.67242676, 0.61185676, 0.15933058, 0.38482127, -0.00314748, 0.08835977, -0.01432336, 0.00000000, 0.00000000, 0.00000000, 0.00000000
1, 36.8800, 3594, -0.27898949, -1.00326216, -0.20741780, -16.31240463, 7.73465538, 19.30292511, -73.07804871, -22.53726959, -63.13943100, 77.83368683, -15.04306126, 47.61291504, -0.67254019, 0.61090660, 0.15820555, 0.38659272, 0.02055302, 0.05867324, 0.00503026, 0.00000000, 0.00000000, 0.00000000, 0.00000000
1, 36.8900, 3595, -0.26888368, -0.99552119, -0.19420205, -17.56114006, 8.17314625, 20.64131927, -72.99035645, -23.58959389, -63.08097076, 77.64891052, -15.23211956, 47.72081375, -0.67259026, 0.61006349, 0.15693575, 0.38835055, 0.00740552, 0.05242913, -0.01123643, 0.00000000, 0.00000000, 0.00000000, 0.00000000
2, 37.1600, 3716, 1.02780938, -0.01696138, 0.23218626, 48.41033554, 4.95082760, -26.26963043, 80.03507996, -23.94036865, 64.60099030, 171.95989990, 85.28797150, 20.86148643, 0.17306311, -0.71304309, -0.17955425, 0.65527022, -0.03118551, 0.00351760, -0.15120576, 0.00000000, 0.00000000, 0.00000000, 0.00000000
2, 37.1700, 3717, 1.00157416, -0.11156390, 0.22957097, 43.32527542, 4.71169329, -24.20086670, 80.53200531, -23.94036865, 65.27330780, 175.36825562, 85.26776886, 23.84673500, 0.16890790, -0.71358103, -0.17865215, 0.65601510, -0.00497073, 0.10314356, -0.14766362, 0.00000000, 0.00000000, 0.00000000, 0.00000000
1, 36.9000, 3596, -0.30235258, -1.02429569, -0.20812500, -22.52544785, 8.08902454, 21.82704544, -73.86728668, -21.66033363, -63.25635529, 77.38909912, -15.42777538, 47.85160446, -0.67293608, 0.60876399, 0.15548435, 0.39036924, 0.03758262, 0.08287304, -0.00072367, 0.00000000, 0.00000000, 0.00000000, 0.00000000
1, 36.9100, 3597, -0.29994249, -1.01143885, -0.23586272, -28.26269722, 5.25588799, 21.97872734, -73.86728668, -21.66033363, -63.25635529, 77.07876587, -15.63054180, 47.95519638, -0.67361397, 0.60722065, 0.15366167, 0.39232069, 0.03179669, 0.07200977, 0.02239732, 0.00000000, 0.00000000, 0.00000000, 0.00000000
1, 36.9200, 3598, -0.27354804, -1.00923991, -0.17063762, -31.63581657, 4.17569113, 22.16808128, -73.22420502, -23.09266281, -64.13329315, 76.73680878, -15.83699799, 48.04961014, -0.67447150, 0.60551178, 0.15164845, 0.39426693, 0.00193701, 0.07200509, -0.04802803, 0.00000000, 0.00000000, 0.00000000, 0.00000000
1, 36.9300, 3599, -0.25972366, -1.06662679, -0.18388064, -39.13748550, -3.30321741, 23.13878822, -73.48728180, -22.53726959, -64.19175720, 76.33925629, -16.06978416, 48.07221985, -0.67578143, 0.60362363, 0.14888324, 0.39596933, -0.01556429, 0.13186130, -0.04067481, 0.00000000, 0.00000000, 0.00000000, 0.00000000
1, 36.9400, 3600, -0.28623554, -1.07704008, -0.14011848, -44.26827240, -8.77252769, 24.90964508, -74.24729156, -22.82958221, -64.60099030, 75.94140625, -16.31984711, 48.01256943, -0.67731726, 0.60187072, 0.14556183, 0.39724663, 0.00673361, 0.14509776, -0.09087349, 0.00000000, 0.00000000, 0.00000000, 0.00000000
1, 37.0800, 3601, -0.09603892, -1.30368769, -0.06723503, -99.78637695, -79.34893036, 56.84535980, -77.98889160, -16.36948204, -66.23793793, 66.97214508, -23.97120476, 42.99050140, -0.71711159, 0.56563228, 0.03661009, 0.40555003, -0.30521017, 0.45891303, -0.28677943, 0.00000000, 0.00000000, 0.00000000, 0.00000000
1, 37.0900, 3602, -0.07112285, -1.31291914, -0.03384108, -108.14676666, -90.79021454, 61.57732010, -78.19351196, -16.39871407, -65.91639709, 66.19733429, -24.86581993, 42.30131912, -0.72055376, 0.56242979, 0.02420701, 0.40483227, -0.34413072, 0.47883552, -0.32925391, 0.00000000, 0.00000000, 0.00000000, 0.00000000
1, 37.1000, 3603, -0.04250188, -1.31347322, 0.04756556, -113.66625214, -102.19499207, 65.48632813, -78.19351196, -16.39871407, -65.91639709, 65.37532806, -25.88231659, 41.56712723, -0.72395825, 0.55897236, 0.01054885, 0.40413263, -0.38789338, 0.49093100, -0.41924554, 0.00000000, 0.00000000, 0.00000000, 0.00000000
2, 37.1800, 3718, 0.98602426, -0.09086201, 0.18126588, 33.84467697, 3.41836882, -21.86493111, 79.24583435, -24.05729294, 64.86407471, 178.03152466, 85.21053314, 26.18124771, 0.16561452, -0.71416843, -0.17800769, 0.65639067, 0.01053402, 0.08678214, -0.09847822, 0.00000000, 0.00000000, 0.00000000, 0.00000000
2, 37.1900, 3719, 0.99032450, -0.02372697, 0.11418660, 28.77508354, 2.80378580, -21.05597115, 79.24583435, -23.76498032, 64.42560577, -179.17124939, 85.18459320, 28.69969368, 0.16257066, -0.71441430, -0.17771135, 0.65696394, 0.00616096, 0.02342240, -0.03042924, 0.00000000, 0.00000000, 0.00000000, 0.00000000
1, 37.1100, 3604, 0.00338595, -1.28175509, 0.15462455, -118.18286133, -122.36966705, 66.23094940, -79.33352661, -14.70330334, -65.79947662, 64.60591125, -27.00019264, 40.64144135, -0.72740561, 0.55581355, -0.00458258, 0.40240705, -0.45071346, 0.47193879, -0.53416896, 0.00000000, 0.00000000, 0.00000000, 0.00000000
1, 37.1200, 3605, -0.04989345, -1.22115958, 0.23630626, -118.49766541, -142.27952576, 66.95685577, -80.06430817, -15.84332085, -65.59485626, 63.93943787, -28.22140121, 39.52318954, -0.73063469, 0.55318093, -0.02102276, 0.39965212, -0.41576844, 0.42457381, -0.62174875, 0.00000000, 0.00000000, 0.00000000, 0.00000000
1, 37.1300, 3606, -0.27473018, -1.09825575, 0.14964750, -117.41843414, -176.61247253, 66.69758606, -80.32739258, -13.06635475, -65.01023102, 63.47671127, -29.60235786, 38.05230331, -0.73351085, 0.55162948, -0.03959517, 0.39509356, -0.21110581, 0.31517923, -0.53785402, 0.00000000, 0.00000000, 0.00000000, 0.00000000
1, 37.1400, 3607, -0.44845521, -1.05101609, 0.17760831, -117.05019379, -229.03437805, 65.19541168, -80.76585388, -12.89096737, -64.22098541, 63.37878036, -31.21187592, 35.97467804, -0.73584390, 0.55190903, -0.06148276, 0.38749197, -0.06041651, 0.28152594, -0.56344557, 0.00000000, 0.00000000, 0.00000000, 0.00000000
1, 37.1500, 3608, -0.46041349, -1.05730212, 0.29946026, -120.69442749, -299.22760010, 59.00626373, -80.76585388, -12.89096737, -64.22098541, 63.69067001, -33.07540894, 33.12238312, -0.73774385, 0.55374110, -0.08759592, 0.37607419, -0.07470964, 0.30118573, -0.67608196, 0.00000000, 0.00000000, 0.00000000, 0.00000000
1, 37.1600, 3609, 0.48898804, -1.26108980, 0.79481733, -122.86522675, -408.22732544, 35.21541214, -81.64279175, -11.22478771, -61.76556396, 64.85305023, -35.16712570, 28.86492157, -0.73887551, 0.55858696, -0.11954460, 0.35742512, -1.05357254, 0.51712763, -1.15207458, 0.00000000, 0.00000000, 0.00000000, 0.00000000
2, 37.2000, 3720, 1.00569797, -0.04783587, 0.06958756, 25.36802101, 3.86300778, -20.14103127, 79.24583435, -23.76498032, 64.42560577, -176.55685425, 85.13838959, 31.06882668, 0.15977383, -0.71468061, -0.17756666, 0.65739954, -0.00926673, 0.05149314, 0.01473437, 0.00000000, 0.00000000, 0.00000000, 0.00000000
2, 37.2100, 3721, 1.01167703, -0.06474498, 0.04133790, 17.06173134, 5.23790407, -19.88316917, 79.77199554, -23.88190651, 65.12715149, -174.12231445, 85.06996918, 33.34103394, 0.15748744, -0.71490920, -0.17790046, 0.65761244, -0.01533728, 0.07215714, 0.04381537, 0.00000000, 0.00000000, 0.00000000, 0.00000000
1, 37.1700, 3610, 0.61478531, -1.17880881, 0.96750343, -129.67796326, -483.22747803, 12.02750969, -81.40894318, -11.22478771, -58.11166382, 66.74990082, -37.25988770, 23.46301842, -0.73906952, 0.56464297, -0.15520851, 0.33296391, -1.20931077, 0.44440877, -1.29466212, 0.00000000, 0.00000000, 0.00000000, 0.00000000
1, 37.1800, 3611, 0.25402465, -1.02389681, 0.93980962, -125.47466278, -490.02352905, 10.49543381, -80.56124115, -12.24788094, -54.80853653, 69.04191589, -39.20298004, 17.73351669, -0.73759228, 0.57009041, -0.19081326, 0.30748165, -0.87640309, 0.29743934, -1.23090935, 0.00000000, 0.00000000, 0.00000000, 0.00000000
1, 37.1900, 3612, -0.01465852, -0.94773865, 0.85777718, -112.85023499, -439.39871216, 17.56897926, -80.61969757, -11.16632557, -51.79771805, 71.39661407, -40.84480667, 12.34544849, -0.73475093, 0.57414001, -0.22293065, 0.28426442, -0.63159895, 0.22848532, -1.11250985, 0.00000000, 0.00000000, 0.00000000, 0.00000000
2, 37.2200, 3722, 1.02316892, -0.03329847, 0.07178541, 9.64554977, 4.53793526, -20.92132378, 79.47968292, -23.88190651, 65.56562042, -171.70057678, 84.99917603, 35.67509460, 0.15561427, -0.71497595, -0.17871417, 0.65776509, -0.02693526, 0.04445662, 0.01419692, 0.00000000, 0.00000000, 0.00000000, 0.00000000
2, 37.2300, 3723, 1.01556170, -0.01873264, 0.12576064, 6.27738762, 3.75883079, -20.90421867, 79.65506744, -23.18035698, 64.45483398, -169.79882813, 84.88617706, 37.52967072, 0.15411124, -0.71525800, -0.17963754, 0.65756071, -0.01945296, 0.03352695, -0.03888332, 0.00000000, 0.00000000, 0.00000000, 0.00000000
1, 37.2000, 3613, -0.22543766, -0.89936465, 0.73511243, -95.93946075, -365.87908936, 20.19835281, -80.61969757, -11.16632557, -51.79771805, 73.46941376, -42.14230728, 7.76965618, -0.73153961, 0.57635641, -0.24965464, 0.26520881, -0.43955055, 0.18631545, -0.95705628, 0.00000000, 0.00000000, 0.00000000, 0.00000000
1, 37.2100, 3614, -0.26624671, -0.89701533, 0.61969191, -81.43824005, -302.11730957, 21.86796951, -79.71353149, -11.22478771, -49.57614517, 75.28187561, -43.16696167, 3.89340973, -0.72827452, 0.57745683, -0.27182913, 0.24953732, -0.41321927, 0.18963471, -0.81430548, 0.00000000, 0.00000000, 0.00000000, 0.00000000
2, 37.2400, 3724, 1.00947583, -0.00760681, 0.15306701, 5.68112946, 2.69561052, -19.63478279, 79.94738007, -22.82958221, 64.95176697, -167.66227722, 84.82125854, 39.61779404, 0.15258743, -0.71518016, -0.18057309, 0.65774453, -0.01352050, 0.02560207, -0.06504340, 0.00000000, 0.00000000, 0.00000000, 0.00000000
2, 37.2500, 3725, 1.00363064, -0.01334690, 0.17130025, 6.73639727, 1.97269821, -17.37306976, 79.94738007, -22.82958221, 64.95176697, -165.78955078, 84.76219940, 41.43067169, 0.15113853, -0.71510839, -0.18129674, 0.65795803, -0.00777148, 0.03462854, -0.08292028, 0.00000000, 0.00000000, 0.00000000, 0.00000000
2, 37.2600, 3726, 0.99095941, -0.00881753, 0.19253810, 6.77885056, 2.20493102, -14.58180046, 80.53200531, -22.39111328, 65.27330780, -164.25561523, 84.70315552, 42.90303421, 0.14984320, -0.71509296, -0.18184637, 0.65811932, 0.00480641, 0.03291009, -0.10382803, 0.00000000, 0.00000000, 0.00000000, 0.00000000
2, 37.2700, 3727, 0.97746050, -0.01583719, 0.18799134, 6.79934835, 3.38657284, -12.21230316, 80.18123627, -22.91727448, 64.83484650, -163.03384399, 84.63632202, 44.06180954, 0.14866364, -0.71518201, -0.18226206, 0.65817505, 0.01820238, 0.04231727, -0.09880713, 0.00000000, 0.00000000, 0.00000000, 0.00000000
1, 37.2200, 3615, -0.19334942, -0.92867362, 0.52068877, -69.95372009, -247.73803711, 20.44632339, -79.39199066, -10.99093819, -47.52996063, 76.82255554, -43.96257782, 0.64307553, -0.72529405, 0.57777387, -0.29005584, 0.23662955, -0.49732578, 0.22618403, -0.69225705, 0.00000000, 0.00000000, 0.00000000, 0.00000000
1, 37.2300, 3616, -0.11545210, -0.95023715, 0.40646791, -64.46339417, -210.31057739, 15.41705704, -78.71967316, -12.21864891, -46.21455765, 78.14696503, -44.56883621, -2.17754149, -0.72276795, 0.57754081, -0.30542022, 0.22532582, -0.58364105, 0.25174418, -0.55926663, 0.00000000, 0.00000000, 0.00000000, 0.00000000
1, 37.2400, 3617, -0.11163279, -0.93951422, 0.31942260, -62.50241470, -186.59716797, 9.02905083, -78.71967316, -12.21864891, -46.21455765, 79.40216064, -44.95782471, -4.84088469, -0.72061014, 0.57729769, -0.31883511, 0.21399204, -0.59358835, 0.24377483, -0.45576063, 0.00000000, 0.00000000, 0.00000000, 0.00000000
2, 37.2800, 3728, 0.98179364, -0.01570423, 0.15501916, 6.13081360, 3.84720516, -9.64917660, 79.65506744, -22.71265602, 64.89330292, -162.99549866, 84.51819611, 44.04327393, 0.14793997, -0.71585494, -0.18228796, 0.65759921, 0.01373799, 0.04384110, -0.06488298, 0.00000000, 0.00000000, 0.00000000, 0.00000000
1, 37.2500, 3618, -0.14847304, -0.91331416, 0.28373960, -59.91767502, -163.64210510, 1.85358405, -78.07658386, -11.07863140, -45.27915955, 80.41743469, -45.26271057, -7.11930561, -0.71895683, 0.57646900, -0.33030015, 0.20417252, -0.56060940, 0.21880525, -0.40558338, 0.00000000, 0.00000000, 0.00000000, 0.00000000
2, 37.2900, 3729, 0.99264193, -0.01741111, 0.13008471, 5.12502003, 3.63576317, -7.93456173, 79.91815186, -22.74188805, 64.68869019, -162.27182007, 84.45980835, 44.71884918, 0.14710654, -0.71600318, -0.18253639, 0.65755576, 0.00272352, 0.04628452, -0.03835776, 0.00000000, 0.00000000, 0.00000000, 0.00000000
1, 37.2600, 3619, -0.13294862, -0.90601057, 0.26183131, -56.36435699, -141.27124023, -8.72794628, -77.98889160, -12.30634308, -44.16837311, 81.27923584, -45.40118790, -9.12321568, -0.71781087, 0.57565230, -0.33969912, 0.19487543, -0.57861996, 0.21211712, -0.37216386, 0.00000000, 0.00000000, 0.00000000, 0.00000000
1, 37.2700, 3620, -0.04598849, -0.89113748, 0.24761434, -53.45443726, -125.81544495, -22.43879700, -77.02426147, -10.90324497, -43.70067215, 82.03968811, -45.36163330, -10.94207096, -0.71709388, 0.57506889, -0.34733701, 0.18555085, -0.66592622, 0.19612336, -0.34824374, 0.00000000, 0.00000000, 0.00000000, 0.00000000
2, 37.3000, 3730, 0.98921651, -0.05670068, 0.15461594, 1.39760470, 5.27432060, -6.71719742, 79.91815186, -22.74188805, 64.68869019, -161.77015686, 84.38883972, 45.20882797, 0.14654969, -0.71621662, -0.18294352, 0.65733451, 0.00603981, 0.08685596, -0.06212106, 0.00000000, 0.00000000, 0.00000000, 0.00000000
2, 37.3100, 3731, 0.97891611, -0.06259134, 0.17382446, -5.24621153, 8.35704327, -6.33543825, 80.53200531, -22.44957542, 65.65332031, -161.48190308, 84.28961182, 45.55123520, 0.14638066, -0.71652746, -0.18374717, 0.65680903, 0.01618642, 0.09381199, -0.08003787, 0.00000000, 0.00000000, 0.00000000, 0.00000000
2, 37.3200, 3732, 0.99930578, 0.02571965, 0.12233275, -3.89276624, 5.61251163, -7.65544939, 79.80122375, -21.89418221, 65.39023590, -160.98017883, 84.21181488, 46.09460831, 0.14609526, -0.71667629, -0.18452066, 0.65649325, -0.00435795, 0.00663583, -0.02729763, 0.00000000, 0.00000000, 0.00000000, 0.00000000
2, 37.3300, 3733, 1.01084328, 0.01070322, 0.06710336, 4.14971447, 2.35559011, -9.26689529, 80.18123627, -22.04033852, 64.71791840, -160.66993713, 84.25188446, 46.28368378, 0.14537504, -0.71657121, -0.18379463, 0.65697140, -0.01596128, 0.02284902, 0.02820482, 0.00000000, 0.00000000, 0.00000000, 0.00000000
2, 37.3400, 3734, 1.00526571, -0.02627799, 0.04219697, 7.71659517, 1.75006700, -9.59911060, 80.32739258, -21.80648994, 65.82870483, -159.75790405, 84.20294952, 47.12280655, 0.14431401, -0.71661508, -0.18397459, 0.65710711, -0.01034688, 0.06053924, 0.05247305, 0.00000000, 0.00000000, 0.00000000, 0.00000000
1, 37.2800, 3621, 0.06756214, -0.85776442, 0.24049668, -52.09189224, -116.03409576, -37.84018707, -76.73194885, -11.89710617, -43.11604691, 82.73011780, -45.14027405, -12.64719868, -0.71675360, 0.57479900, -0.35351935, 0.17576870, -0.77762234, 0.15969029, -0.33269340, 0.00000000, 0.00000000, 0.00000000, 0.00000000
1, 37.2900, 3622, 0.13233301, -0.81635833, 0.26207548, -53.17729187, -110.52266693, -57.57903671, -76.73194885, -11.89710617, -43.11604691, 83.43721008, -44.60894012, -14.41506481, -0.71680611, 0.57527465, -0.35829553, 0.16392784, -0.83766478, 0.11255426, -0.34665078, 0.00000000, 0.00000000, 0.00000000, 0.00000000
2, 37.3500, 3735, 1.01797986, -0.01971743, 0.03472960, 8.82920647, 1.87495339, -11.27939892, 80.12277222, -21.80648994, 66.44255829, -158.70108032, 84.14538574, 48.09636307, 0.14308482, -0.71665210, -0.18419714, 0.65727317, -0.02315607, 0.05595144, 0.06020406, 0.00000000, 0.00000000, 0.00000000, 0.00000000
2, 37.3600, 3736, 1.02010942, -0.03629033, 0.06123266, 8.83889484, 2.59202194, -13.35947323, 80.12277222, -22.01110840, 66.44255829, -157.50511169, 84.07155609, 49.20983124, 0.14172398, -0.71669567, -0.18455784, 0.65741932, -0.02540523, 0.07485142, 0.03403501, 0.00000000, 0.00000000, 0.00000000, 0.00000000
2, 37.3700, 3737, 1.00938606, -0.05147295, 0.08704175, 7.10885620, 3.53929591, -15.58779716, 80.29815674, -22.91727448, 66.58871460, -156.19764709, 83.97770691, 50.45295334, 0.14032790, -0.71673477, -0.18516846, 0.65750438, -0.01483873, 0.09272845, 0.00873423, 0.00000000, 0.00000000, 0.00000000, 0.00000000
2, 37.3800, 3738, 1.00141728, -0.02194705, 0.07906954, 6.35954475, 2.85618591, -17.90284157, 79.65506744, -21.98187637, 65.15638733, -155.11430359, 83.91900635, 51.43642426, 0.13897061, -0.71673286, -0.18531892, 0.65775228, -0.00703241, 0.06602068, 0.01713676, 0.00000000, 0.00000000, 0.00000000, 0.00000000
1, 37.3000, 3623, 0.12183200, -0.80332583, 0.29724258, -54.26705551, -108.33117676, -72.53945923, -74.97807312, -13.32943535, -42.44372940, 84.02335358, -44.00612259, -16.03071213, -0.71712506, 0.57565600, -0.36217943, 0.15224296, -0.81955075, 0.09114321, -0.37451777, 0.00000000, 0.00000000, 0.00000000, 0.00000000
1, 37.3100, 3624, 0.11200914, -0.79854190, 0.33586779, -54.11425781, -106.43466187, -86.64626312, -75.00730896, -13.00789261, -42.38526535, 84.57416534, -43.24964523, -17.61293983, -0.71756977, 0.57637590, -0.36517680, 0.13975134, -0.80093306, 0.07721636, -0.40696940, 0.00000000, 0.00000000, 0.00000000, 0.00000000
1, 37.3200, 3625, 0.11939345, -0.78628361, 0.36714867, -53.49976349, -106.23542786, -101.91010284, -72.93189240, -14.55714703, -41.44986725, 85.10380554, -42.33020401, -19.17979622, -0.71804959, 0.57751656, -0.36732221, 0.12630896, -0.79739118, 0.05413810, -0.43240008, 0.00000000, 0.00000000, 0.00000000, 0.00000000
1, 37.3300, 3626, 0.11842275, -0.78100294, 0.38193765, -53.27970123, -106.81876373, -117.67544556, -72.02572632, -14.99561501, -41.21601868, 85.60803223, -41.24373627, -20.73562241, -0.71852934, 0.57906717, -0.36863348, 0.11183114, -0.78317404, 0.03634269, -0.44155803, 0.00000000, 0.00000000, 0.00000000, 0.00000000
1, 37.3400, 3627, 0.11898560, -0.80864173, 0.38254297, -52.74353027, -107.08736420, -133.39512634, -72.02572632, -14.99561501, -41.21601868, 86.14165497, -39.92571640, -22.35339165, -0.71878737, 0.58135217, -0.36909080, 0.09563755, -0.76784742, 0.04969328, -0.43665448, 0.00000000, 0.00000000, 0.00000000, 0.00000000
2, 37.3900, 3739, 0.99642080, -0.02275411, 0.08355649, 6.83690453, 1.88618839, -19.62110329, 80.32739258, -21.95264435, 65.47792816, -153.47644043, 83.81691742, 53.01494217, 0.13738596, -0.71660560, -0.18617631, 0.65798169, -0.00216554, 0.06951626, 0.01271831, 0.00000000, 0.00000000, 0.00000000, 0.00000000
1, 37.3500, 3628, 0.10425460, -0.84807831, 0.38662067, -51.91518784, -107.22736359, -149.98605347, -70.73954773, -16.63256264, -41.21601868, 86.57371521, -38.49693298, -23.85758591, -0.71911728, 0.58374161, -0.36858991, 0.07910511, -0.73416555, 0.07296388, -0.43517521, 0.00000000, 0.00000000, 0.00000000, 0.00000000
1, 37.3600, 3629, 0.06801135, -0.89067221, 0.38564375, -51.26267624, -106.64422607, -162.45372009, -69.13182831, -17.74334908, -40.77754974, 86.95566559, -36.93510437, -25.31954575, -0.71930808, 0.58639735, -0.36730459, 0.06181784, -0.67716706, 0.09888367, -0.42968011, 0.00000000, 0.00000000, 0.00000000, 0.00000000
1, 37.3700, 3630, 0.02786158, -0.92451084, 0.37980908, -50.63879395, -107.93506622, -173.16163635, -67.93334961, -18.94182968, -40.68985748, 87.29875946, -35.25969315, -26.76110649, -0.71925211, 0.58925313, -0.36543059, 0.04379254, -0.61416411, 0.11544699, -0.41975048, 0.00000000, 0.00000000, 0.00000000, 0.00000000
1, 37.3800, 3631, -0.02022207, -0.94717622, 0.36265942, -50.79520035, -111.05980682, -183.60687256, -67.93334961, -18.94182968, -40.68985748, 87.60552216, -33.47473526, -28.20412827, -0.71889043, 0.59223551, -0.36308697, 0.02493061, -0.54115701, 0.12045633, -0.39884365, 0.00000000, 0.00000000, 0.00000000, 0.00000000
1, 37.3900, 3632, -0.08854377, -0.97830176, 0.34370226, -51.54186249, -112.72524261, -193.97068787, -65.79947662, -21.28032684, -39.92984390, 87.89112854, -31.54856491, -29.66717911, -0.71809137, 0.59547329, -0.36018285, 0.00498147, -0.44565868, 0.13363546, -0.37649024, 0.00000000, 0.00000000, 0.00000000, 0.00000000
1, 37.4000, 3633, -0.15547384, -1.03422785, 0.31656221, -51.33595276, -111.00802612, -204.27267456, -63.69482422, -21.89418221, -40.19292450, 88.07523346, -29.54607010, -31.03883934, -0.71720219, 0.59859806, -0.35646939, -0.01520061, -0.34910399, 0.17143737, -0.34650242, 0.00000000, 0.00000000, 0.00000000, 0.00000000
1, 37.4100, 3634, -0.21020046, -1.11035609, 0.28178596, -51.06487656, -106.80565643, -213.68634033, -61.53171539, -23.38497543, -40.48523712, 88.18223572, -27.44512939, -32.33287048, -0.71609944, 0.60177290, -0.35184368, -0.03573709, -0.26295239, 0.22989666, -0.31025928, 0.00000000, 0.00000000, 0.00000000, 0.00000000
2, 37.4000, 3740, 1.00006497, -0.02484238, 0.09681216, 8.11327267, 0.21934244, -21.90148163, 79.74276733, -21.01724625, 66.15024567, -151.62538147, 83.71405792, 54.79537582, 0.13561717, -0.71635818, -0.18708234, 0.65836102, -0.00600332, 0.07536975, -0.00044214, 0.00000000, 0.00000000, 0.00000000, 0.00000000
2, 37.4100, 3741, 1.00531590, -0.03527911, 0.12431873, 8.25235748, -0.69270533, -23.98713875, 79.74276733, -21.01724625, 66.15024567, -149.63143921, 83.60232544, 56.71855927, 0.13373411, -0.71602273, -0.18809907, 0.65882123, -0.01146035, 0.08997059, -0.02809733, 0.00000000, 0.00000000, 0.00000000, 0.00000000
1, 37.4200, 3635, -0.26275063, -1.19368577, 0.26260859, -50.99414063, -99.43389130, -223.28361511, -58.25782013, -25.10961723, -40.92370605, 88.19971466, -25.24469948, -33.52054596, -0.71485621, 0.60499078, -0.34609005, -0.05646717, -0.17678431, 0.29596847, -0.29083043, 0.00000000, 0.00000000, 0.00000000, 0.00000000
1, 37.4300, 3636, -0.31413040, -1.26899087, 0.26374540, -50.59958649, -91.62370300, -230.22438049, -58.25782013, -25.10961723, -40.92370605, 88.13687134, -22.97281837, -34.60444641, -0.71344966, 0.60819089, -0.33931831, -0.07717868, -0.08987023, 0.35476810, -0.29300874, 0.00000000, 0.00000000, 0.00000000, 0.00000000
1, 37.4400, 3637, -0.37823537, -1.33206177, 0.27463719, -49.31801605, -80.57888794, -235.70980835, -56.21163177, -27.82811928, -41.06986237, 88.01347351, -20.64007187, -35.56333542, -0.71182644, 0.61150032, -0.33143228, -0.09758655, 0.01143090, 0.40236732, -0.30613837, 0.00000000, 0.00000000, 0.00000000, 0.00000000
2, 37.4200, 3742, 1.00526142, -0.04236210, 0.14583461, 7.04100084, -1.08379304, -26.24888420, 79.97661591, -20.84185982, 66.23793793, -147.53323364, 83.47471619, 58.75932312, 0.13180241, -0.71560979, -0.18932121, 0.65930891, -0.01164213, 0.10158836, -0.04985929, 0.00000000, 0.00000000, 0.00000000, 0.00000000
